YEAR,STAT AREA,SPPNAME,LANDED LBS,LIVE LBS,VALUE
1964,538,SCUP,1266052.00,1266052.00,125386.00
1964,538,"SEA BASS, BLACK",14055.00,14055.00,2198.00
1964,538,"STURGEON, NK",400.00,480.00,25.00
1964,538,TAUTOG,2855.00,2855.00,45.00
1964,538,CONFIDENTIAL,1196.00,1326.00,109.00
1964,539,"BASS, STRIPED",32119.00,32119.00,4413.00
1964,539,BLUEFISH,11519.00,12553.00,1731.00
1964,539,"BONITO, ATLANTIC",43.00,43.00,6.00
1964,539,BUTTERFISH,341512.00,341512.00,49911.00
1964,539,"COD, ATLANTIC",229833.00,268894.00,21955.00
1964,539,"EEL, CONGER",1755.00,1755.00,79.00
1964,539,"FLOUNDER, AMERICAN PLAICE",712.00,712.00,58.00
1964,539,"FLOUNDER, SUMMER",190147.00,190147.00,58377.00
1964,539,"FLOUNDER, WINTER",3571841.00,3571841.00,185200.00
1964,539,"FLOUNDER, WITCH",11981.00,11981.00,762.00
1964,539,"FLOUNDER, YELLOWTAIL",2907302.00,2907302.00,162923.00
1964,539,HADDOCK,5357.00,6106.00,355.00
1964,539,"HAKE, RED",136828.00,136828.00,2417.00
1964,539,"HAKE, SILVER",2977164.00,3474960.00,85261.00
1964,539,"HAKE, WHITE",2068.00,2771.00,100.00
1964,539,"HERRING, ATLANTIC",196406.00,196406.00,7944.00
1964,539,"MACKEREL, ATLANTIC",24457.00,24457.00,2346.00
1964,539,MONKFISH/ANGLER/GOOSEFISH,11313.00,37560.00,227.00
1964,539,"OTHER FISH, BONY",18317577.00,18317577.00,115813.00
1964,539,"PERCH, WHITE",62.00,62.00,14.00
1964,539,POLLOCK,1491.00,1686.00,72.00
1964,539,"POMPANO, KILLIFISH",66180.00,66180.00,3367.00
1964,539,"POUT, OCEAN",16065.00,16065.00,244.00
1964,539,SCUP,379685.00,379685.00,24492.00
1964,539,"SEA BASS, BLACK",10537.00,10537.00,2387.00
1964,539,"SHAD, AMERICAN",465.00,465.00,13.00
1964,539,"SHARK, DOGFISH, NK",589.00,707.00,24.00
1964,539,"SHARK, NK",245.00,294.00,7.00
1964,539,"SKATE, NK",4990.00,4990.00,179.00
1964,539,"STURGEON, NK",429.00,515.00,43.00
1964,539,SWORDFISH,2362.00,2953.00,995.00
1964,539,TAUTOG,45595.00,45595.00,2117.00
1964,539,"TILEFISH, NK",1032.00,1127.00,253.00
1964,539,"TUNA, BLUEFIN",31071.00,31071.00,868.00
1964,539,"WEAKFISH/SEA TROUT, SQUETEAGUE",70.00,70.00,12.00
1964,539,"WHITING, KING",68.00,68.00,11.00
1964,539,CONFIDENTIAL,238.00,240.00,9.00
1964,600,BUTTERFISH,435098.00,435098.00,40033.00
1964,600,"COD, ATLANTIC",8525.00,9975.00,941.00
1964,600,"EEL, CONGER",16421.00,16421.00,505.00
1964,600,"FLOUNDER, SUMMER",716015.00,716015.00,238234.00
1964,600,"FLOUNDER, WINTER",2264.00,2264.00,181.00
1964,600,"FLOUNDER, WITCH",7285.00,7285.00,717.00
1964,600,"FLOUNDER, YELLOWTAIL",413568.00,413568.00,32378.00
1964,600,HADDOCK,370.00,422.00,39.00
1964,600,"HAKE, RED",1450.00,1450.00,39.00
1964,600,"HAKE, SILVER",71989.00,71989.00,2701.00
1964,600,"HAKE, WHITE",5975.00,8004.00,197.00
1964,600,"MACKEREL, ATLANTIC",459310.00,459310.00,19578.00
1964,600,POLLOCK,82.00,93.00,6.00
1964,600,"POMPANO, KILLIFISH",757.00,757.00,48.00
1964,600,SCUP,109867.00,109867.00,15252.00
1964,600,"SEA BASS, BLACK",1791.00,1791.00,324.00
1964,600,"SHARK, NK",3832.00,4599.00,144.00
1964,600,SWORDFISH,387658.00,484575.00,159753.00
1964,600,"TILEFISH, NK",745815.00,812937.00,46604.00
1964,600,"TUNA, BLUEFIN",1262104.00,1262104.00,97221.00
1964,600,"TUNA, SKIPJACK",369840.00,369840.00,31618.00
1964,600,"WEAKFISH/SEA TROUT, SQUETEAGUE",169.00,169.00,32.00
1964,600,CONFIDENTIAL,10.00,10.00,1.00
1965,320,CONFIDENTIAL,136250.00,136250.00,6450.00
1965,340,"REDFISH, ACADIAN",520220.00,520220.00,25708.00
1965,340,CONFIDENTIAL,45321.00,56436.00,19817.00
1965,361,"REDFISH, ACADIAN",809400.00,809400.00,30412.00
1965,362,CONFIDENTIAL,235600.00,235600.00,8101.00
1965,410,"HALIBUT, ATLANTIC",2025.00,2327.00,728.00
1965,410,"REDFISH, ACADIAN",26378237.00,26378237.00,1045410.00
1965,410,CONFIDENTIAL,1330.00,1562.00,92.00
1965,420,"REDFISH, ACADIAN",11136703.00,11136703.00,426205.00
1965,420,CONFIDENTIAL,470.00,540.00,169.00
1965,430,"REDFISH, ACADIAN",180829.00,180829.00,7805.00
1965,430,CONFIDENTIAL,330.00,427.00,34.00
1965,441,"REDFISH, ACADIAN",702100.00,702100.00,32556.00
1965,442,"REDFISH, ACADIAN",480170.00,480170.00,21306.00
1965,443,"REDFISH, ACADIAN",3831315.00,3831315.00,159842.00
1965,443,CONFIDENTIAL,140175.00,142340.00,9165.00
1965,451,CONFIDENTIAL,347100.00,347100.00,15612.00
1965,452,"REDFISH, ACADIAN",965000.00,965000.00,41170.00
1965,453,CONFIDENTIAL,19546.00,22082.00,1073.00
1965,455,"HALIBUT, ATLANTIC",1248.00,1436.00,442.00
1965,455,POLLOCK,20500.00,23165.00,990.00
1965,455,"REDFISH, ACADIAN",1249400.00,1249400.00,50564.00
1965,455,CONFIDENTIAL,7145.00,8446.00,414.00
1965,456,"REDFISH, ACADIAN",1616100.00,1616100.00,63238.00
1965,456,CONFIDENTIAL,2775.00,3193.00,164.00
1965,457,"HALIBUT, ATLANTIC",1962.00,2255.00,604.00
1965,457,POLLOCK,24275.00,27431.00,1253.00
1965,457,"REDFISH, ACADIAN",2520211.00,2520211.00,112396.00
1965,457,CONFIDENTIAL,17250.00,19709.00,1018.00
1965,458,"COD, ATLANTIC",4725.00,5528.00,274.00
1965,458,CUSK,1190.00,1344.00,68.00
1965,458,"FLOUNDER, AMERICAN PLAICE",1805.00,1805.00,76.00
1965,458,HADDOCK,7765.00,8852.00,676.00
1965,458,"HAKE, WHITE",1120.00,1501.00,77.00
1965,458,POLLOCK,22610.00,25549.00,1304.00
1965,458,"REDFISH, ACADIAN",5843651.00,5843651.00,258477.00
1965,458,CONFIDENTIAL,11012.00,11109.00,876.00
1965,461,"COD, ATLANTIC",16755.00,19602.00,1033.00
1965,461,CUSK,5125.00,5789.00,285.00
1965,461,"FLOUNDER, AMERICAN PLAICE",1545.00,1545.00,67.00
1965,461,"FLOUNDER, SUMMER",2450.00,2450.00,179.00
1965,461,HADDOCK,16337.00,18621.00,1520.00
1965,461,"HAKE, WHITE",7137.00,9562.00,314.00
1965,461,"HALIBUT, ATLANTIC",2323.00,2669.00,701.00
1965,461,POLLOCK,20885.00,23600.00,1151.00
1965,461,"POMPANO, KILLIFISH",18000.00,18000.00,1015.00
1965,461,"REDFISH, ACADIAN",8004930.00,8004930.00,350189.00
1965,461,"WOLFFISH, ATLANTIC",2575.00,3090.00,127.00
1965,461,CONFIDENTIAL,825.00,825.00,28.00
1965,462,"COD, ATLANTIC",47460.00,55527.00,3436.00
1965,462,CUSK,3580.00,4045.00,180.00
1965,462,"FLOUNDER, AMERICAN PLAICE",3535.00,3535.00,199.00
1965,462,"FLOUNDER, SUMMER",352.00,352.00,22.00
1965,462,"FLOUNDER, WITCH",1490.00,1490.00,186.00
1965,462,HADDOCK,275533.00,314106.00,26423.00
1965,462,"HAKE, WHITE",325.00,434.00,24.00
1965,462,POLLOCK,15595.00,17622.00,868.00
1965,462,"REDFISH, ACADIAN",678322.00,678322.00,30636.00
1965,462,"WOLFFISH, ATLANTIC",5090.00,6108.00,262.00
1965,462,CONFIDENTIAL,5280.00,5416.00,496.00
1965,463,"COD, ATLANTIC",38787.00,45379.00,2726.00
1965,463,CUSK,4656.00,5260.00,279.00
1965,463,"FLOUNDER, AMERICAN PLAICE",1713.00,1713.00,90.00
1965,463,"FLOUNDER, SUMMER",1187.00,1187.00,104.00
1965,463,HADDOCK,40738.00,46440.00,3303.00
1965,463,"HAKE, WHITE",1251.00,1675.00,91.00
1965,463,"HALIBUT, ATLANTIC",1272.00,1462.00,439.00
1965,463,POLLOCK,85108.00,96172.00,4822.00
1965,463,"REDFISH, ACADIAN",1854690.00,1854690.00,81616.00
1965,463,"WOLFFISH, ATLANTIC",1355.00,1626.00,79.00
1965,463,CONFIDENTIAL,2800.00,2800.00,94.00
1965,464,"COD, ATLANTIC",655002.00,766345.00,53054.00
1965,464,CUSK,47746.00,53952.00,2955.00
1965,464,"FLOUNDER, AMERICAN PLAICE",46956.00,46956.00,2916.00
1965,464,"FLOUNDER, SUMMER",4791.00,4791.00,431.00
1965,464,"FLOUNDER, WINTER",4970.00,4970.00,438.00
1965,464,"FLOUNDER, WITCH",3830.00,3830.00,363.00
1965,464,"FLOUNDER, YELLOWTAIL",33086.00,33086.00,1661.00
1965,464,HADDOCK,3119806.00,3556573.00,340978.00
1965,464,"HAKE, WHITE",2941.00,3940.00,292.00
1965,464,"HALIBUT, ATLANTIC",5677.00,6527.00,1065.00
1965,464,POLLOCK,287547.00,324925.00,20914.00
1965,464,"REDFISH, ACADIAN",277360.00,277360.00,10537.00
1965,464,"WOLFFISH, ATLANTIC",75961.00,91153.00,5393.00
1965,464,CONFIDENTIAL,2600.00,2600.00,172.00
1965,465,"COD, ATLANTIC",104616.00,122397.00,11006.00
1965,465,CUSK,22540.00,25470.00,1368.00
1965,465,"FLOUNDER, AMERICAN PLAICE",34090.00,34090.00,2188.00
1965,465,"FLOUNDER, SUMMER",11545.00,11545.00,1265.00
1965,465,HADDOCK,217707.00,248185.00,31623.00
1965,465,"HAKE, WHITE",14783.00,19809.00,1187.00
1965,465,"HALIBUT, ATLANTIC",1022.00,1175.00,334.00
1965,465,POLLOCK,135938.00,153608.00,10591.00
1965,465,"REDFISH, ACADIAN",301210.00,301210.00,12175.00
1965,465,"WOLFFISH, ATLANTIC",4057.00,4868.00,267.00
1965,465,CONFIDENTIAL,61800.00,61800.00,1908.00
1965,466,"COD, ATLANTIC",257250.00,300974.00,30510.00
1965,466,CUSK,15085.00,17044.00,1207.00
1965,466,"FLOUNDER, AMERICAN PLAICE",54190.00,54190.00,4604.00
1965,466,"FLOUNDER, SUMMER",22965.00,22965.00,2999.00
1965,466,"FLOUNDER, WINTER",16165.00,16165.00,1514.00
1965,466,HADDOCK,1067390.00,1216822.00,163800.00
1965,466,"HAKE, WHITE",59215.00,79346.00,5269.00
1965,466,"HALIBUT, ATLANTIC",1383.00,1590.00,499.00
1965,466,POLLOCK,38864.00,43719.00,3677.00
1965,466,"REDFISH, ACADIAN",54125.00,54125.00,2359.00
1965,466,"WOLFFISH, ATLANTIC",1525.00,1830.00,112.00
1965,466,CONFIDENTIAL,1000.00,1000.00,80.00
1965,467,"COD, ATLANTIC",522926.00,611810.00,60374.00
1965,467,CUSK,31081.00,35118.00,2255.00
1965,467,"FLOUNDER, AMERICAN PLAICE",194704.00,194704.00,16587.00
1965,467,"FLOUNDER, SUMMER",72794.00,72794.00,9592.00
1965,467,"FLOUNDER, WINTER",31207.00,31207.00,3875.00
1965,467,"FLOUNDER, YELLOWTAIL",4224.00,4224.00,272.00
1965,467,HADDOCK,2387890.00,2722187.00,352886.00
1965,467,"HAKE, WHITE",108568.00,145480.00,9955.00
1965,467,"HALIBUT, ATLANTIC",4034.00,4635.00,1429.00
1965,467,POLLOCK,94573.00,106865.00,9527.00
1965,467,"REDFISH, ACADIAN",115180.00,115180.00,4882.00
1965,467,"SHARK, DOGFISH, NK",495.00,594.00,33.00
1965,467,"WOLFFISH, ATLANTIC",4720.00,5664.00,302.00
1965,467,CONFIDENTIAL,1500.00,1500.00,105.00
1965,500,BUTTERFISH,1012.00,1012.00,161.00
1965,500,"COD, ATLANTIC",182.00,213.00,18.00
1965,500,"FLOUNDER, SUMMER",6236.00,6236.00,2078.00
1965,500,"FLOUNDER, WINTER",2984.00,2984.00,203.00
1965,500,"FLOUNDER, YELLOWTAIL",167193.00,167193.00,7607.00
1965,500,HADDOCK,1073.00,1223.00,126.00
1965,500,"OTHER FISH, BONY",43824.00,43824.00,294.00
1965,500,"POMPANO, KILLIFISH",182.00,182.00,10.00
1965,500,SCUP,5002.00,5002.00,705.00
1965,500,CONFIDENTIAL,117780.00,144925.00,55921.00
1965,511,"COD, ATLANTIC",320697.00,375213.00,13128.00
1965,511,CUSK,9910.00,11196.00,574.00
1965,511,"FLOUNDER, AMERICAN PLAICE",31110.00,31110.00,2138.00
1965,511,"FLOUNDER, SUMMER",76391.00,76391.00,7428.00
1965,511,"FLOUNDER, WINTER",5410.00,5410.00,316.00
1965,511,HADDOCK,253768.00,289291.00,31825.00
1965,511,"HAKE, WHITE",263050.00,352486.00,11623.00
1965,511,"HALIBUT, ATLANTIC",9032.00,10386.00,3481.00
1965,511,POLLOCK,62457.00,70574.00,4123.00
1965,511,"REDFISH, ACADIAN",392700.00,392700.00,14785.00
1965,511,"WOLFFISH, ATLANTIC",948.00,1138.00,47.00
1965,511,CONFIDENTIAL,20298672.00,20298672.00,330109.00
1965,512,"COD, ATLANTIC",418845.00,490047.00,15581.00
1965,512,CUSK,55996.00,63275.00,1735.00
1965,512,"FLOUNDER, AMERICAN PLAICE",48250.00,48250.00,1889.00
1965,512,"FLOUNDER, SUMMER",196910.00,196910.00,14498.00
1965,512,"FLOUNDER, WINTER",20554.00,20554.00,1133.00
1965,512,HADDOCK,795764.00,907152.00,75052.00
1965,512,"HAKE, SILVER",163160.00,163160.00,1130.00
1965,512,"HAKE, WHITE",2357380.00,3158884.00,95797.00
1965,512,"HALIBUT, ATLANTIC",57511.00,66136.00,22426.00
1965,512,POLLOCK,143125.00,161720.00,4322.00
1965,512,"POMPANO, KILLIFISH",41.00,41.00,8.00
1965,512,"REDFISH, ACADIAN",282460.00,282460.00,11432.00
1965,512,"WOLFFISH, ATLANTIC",24649.00,29578.00,770.00
1965,512,CONFIDENTIAL,43859947.00,43859617.00,760770.00
1965,513,"COD, ATLANTIC",1847477.00,2161431.00,135622.00
1965,513,CUSK,151312.00,170969.00,10961.00
1965,513,"FLOUNDER, AMERICAN PLAICE",730117.00,730117.00,36638.00
1965,513,"FLOUNDER, SUMMER",400276.00,400276.00,35250.00
1965,513,"FLOUNDER, WINTER",92084.00,92084.00,5216.00
1965,513,"FLOUNDER, WITCH",1830.00,1830.00,116.00
1965,513,"FLOUNDER, YELLOWTAIL",15885.00,15885.00,1103.00
1965,513,HADDOCK,894288.00,1019369.00,109682.00
1965,513,"HAKE, RED",8625.00,8625.00,240.00
1965,513,"HAKE, SILVER",37262972.00,37375749.00,748224.00
1965,513,"HAKE, WHITE",374820.00,502194.00,26831.00
1965,513,"HALIBUT, ATLANTIC",13510.00,15534.00,5417.00
1965,513,"HERRING, ATLANTIC",8753873.00,8753873.00,175514.00
1965,513,"MACKEREL, ATLANTIC",292036.00,292036.00,24380.00
1965,513,"OTHER FISH, BONY",979820.00,979820.00,7542.00
1965,513,POLLOCK,744960.00,791939.00,37459.00
1965,513,"POMPANO, KILLIFISH",95515.00,95515.00,6862.00
1965,513,"REDFISH, ACADIAN",733541.00,733541.00,29539.00
1965,513,"SHARK, DOGFISH, NK",314645.00,377574.00,2332.00
1965,513,"SKATE, NK",4032.00,4032.00,164.00
1965,513,SMELT,42754.00,42754.00,8182.00
1965,513,"STURGEON, NK",498.00,598.00,82.00
1965,513,"TUNA, NK",77421.00,77421.00,5802.00
1965,513,"WOLFFISH, ATLANTIC",10244.00,12293.00,518.00
1965,513,CONFIDENTIAL,1007153.00,1007153.00,13005.00
1965,514,ALEWIFE,6336200.00,6336200.00,71292.00
1965,514,"BASS, STRIPED",82919.00,82919.00,15169.00
1965,514,BLUEFISH,2889.00,2898.00,276.00
1965,514,BUTTERFISH,83163.00,83163.00,9351.00
1965,514,"COD, ATLANTIC",3969223.00,4643739.00,393395.00
1965,514,CUSK,375200.00,423920.00,25016.00
1965,514,"EEL, AMERICAN",200.00,200.00,10.00
1965,514,"FLOUNDER, AMERICAN PLAICE",1095724.00,1095724.00,63335.00
1965,514,"FLOUNDER, SUMMER",886093.00,886093.00,98362.00
1965,514,"FLOUNDER, WINTER",1500295.00,1500295.00,145018.00
1965,514,"FLOUNDER, WITCH",17015.00,17015.00,3334.00
1965,514,"FLOUNDER, YELLOWTAIL",2261785.00,2261785.00,186685.00
1965,514,HADDOCK,5441086.00,6202161.00,622933.00
1965,514,"HAKE, RED",412505.00,412505.00,8891.00
1965,514,"HAKE, SILVER",12502872.00,12583013.00,433137.00
1965,514,"HAKE, WHITE",256457.00,343490.00,23388.00
1965,514,"HALIBUT, ATLANTIC",42793.00,49188.00,20105.00
1965,514,"HERRING, ATLANTIC",3965830.00,3965830.00,62800.00
1965,514,"MACKEREL, ATLANTIC",1642950.00,1642950.00,105531.00
1965,514,MONKFISH/ANGLER/GOOSEFISH,24055.00,79865.00,809.00
1965,514,"OTHER FISH, BONY",1145695.00,1145695.00,13636.00
1965,514,POLLOCK,2313862.00,2606205.00,141851.00
1965,514,"POMPANO, KILLIFISH",6211576.00,6211576.00,463588.00
1965,514,"POUT, OCEAN",728010.00,728010.00,9925.00
1965,514,"REDFISH, ACADIAN",730590.00,730590.00,25421.00
1965,514,"SHAD, AMERICAN",7984.00,7984.00,393.00
1965,514,"SHARK, DOGFISH, NK",1595.00,1914.00,82.00
1965,514,"SKATE, NK",35798.00,35798.00,1425.00
1965,514,"SNAPPER, NK",235.00,235.00,29.00
1965,514,"STURGEON, NK",1932.00,2318.00,311.00
1965,514,TAUTOG,941.00,941.00,41.00
1965,514,"TUNA, NK",2018956.00,2018956.00,114488.00
1965,514,"WOLFFISH, ATLANTIC",91181.00,109416.00,4854.00
1965,514,CONFIDENTIAL,335.00,335.00,35.00
1965,515,"COD, ATLANTIC",249234.00,291565.00,22111.00
1965,515,CUSK,132043.00,149195.00,9853.00
1965,515,"FLOUNDER, AMERICAN PLAICE",40690.00,40690.00,2520.00
1965,515,"FLOUNDER, SUMMER",51481.00,51481.00,5189.00
1965,515,"FLOUNDER, WINTER",14207.00,14207.00,1027.00
1965,515,HADDOCK,650518.00,741556.00,97287.00
1965,515,"HAKE, WHITE",52326.00,70105.00,4654.00
1965,515,"HALIBUT, ATLANTIC",6255.00,7189.00,2991.00
1965,515,POLLOCK,231208.00,261226.00,13808.00
1965,515,"POMPANO, KILLIFISH",39252.00,39252.00,2527.00
1965,515,"REDFISH, ACADIAN",8983215.00,8983215.00,341225.00
1965,515,"WOLFFISH, ATLANTIC",2821.00,3385.00,145.00
1965,515,CONFIDENTIAL,4030.00,4065.00,183.00
1965,520,CONFIDENTIAL,1476.00,1476.00,72.00
1965,521,"BASS, STRIPED",1048.00,1048.00,175.00
1965,521,BLUEFISH,22778.00,22778.00,2465.00
1965,521,"BONITO, ATLANTIC",5.00,5.00,0.00
1965,521,BUTTERFISH,7020.00,7020.00,601.00
1965,521,"COD, ATLANTIC",6093803.00,7129505.00,591849.00
1965,521,CUSK,321458.00,363214.00,22167.00
1965,521,"FLOUNDER, AMERICAN PLAICE",509588.00,509588.00,41671.00
1965,521,"FLOUNDER, SUMMER",700360.00,700360.00,79453.00
1965,521,"FLOUNDER, WINTER",3991153.00,3991153.00,430017.00
1965,521,"FLOUNDER, WITCH",235967.00,235967.00,47366.00
1965,521,"FLOUNDER, YELLOWTAIL",1040880.00,1040880.00,91567.00
1965,521,HADDOCK,18571864.00,21171629.00,2242680.00
1965,521,"HAKE, RED",17685.00,17685.00,448.00
1965,521,"HAKE, SILVER",13753250.00,13756104.00,358337.00
1965,521,"HAKE, WHITE",239789.00,321249.00,26197.00
1965,521,"HALIBUT, ATLANTIC",48584.00,55849.00,24116.00
1965,521,"HERRING, ATLANTIC",476875.00,476875.00,6949.00
1965,521,"MACKEREL, ATLANTIC",135154.00,135154.00,18340.00
1965,521,"MENHADEN, ATLANTIC",8690.00,8690.00,90.00
1965,521,"OTHER FISH, BONY",6534032.00,6534032.00,70711.00
1965,521,POLLOCK,1375125.00,1552773.00,100731.00
1965,521,"POMPANO, KILLIFISH",217421.00,217421.00,14412.00
1965,521,"REDFISH, ACADIAN",2565328.00,2565328.00,103247.00
1965,521,SCUP,30876.00,30876.00,3367.00
1965,521,"SHAD, AMERICAN",16358.00,16358.00,1279.00
1965,521,"SHARK, DOGFISH, NK",65.00,78.00,3.00
1965,521,"SKATE, NK",14465.00,14465.00,557.00
1965,521,"SNAPPER, NK",9.00,9.00,1.00
1965,521,"STURGEON, NK",98.00,118.00,15.00
1965,521,TAUTOG,5108.00,5108.00,214.00
1965,521,"TUNA, NK",550.00,550.00,97.00
1965,521,"WOLFFISH, ATLANTIC",90016.00,108019.00,5475.00
1965,522,"COD, ATLANTIC",4821755.00,5641281.00,459499.00
1965,522,CUSK,417373.00,471598.00,29218.00
1965,522,"FLOUNDER, AMERICAN PLAICE",2863740.00,2863740.00,273920.00
1965,522,"FLOUNDER, SUMMER",628599.00,628599.00,84881.00
1965,522,"FLOUNDER, WINTER",1406500.00,1406500.00,172264.00
1965,522,"FLOUNDER, WITCH",548106.00,548106.00,126790.00
1965,522,"FLOUNDER, YELLOWTAIL",3695441.00,3695441.00,347065.00
1965,522,HADDOCK,37434333.00,42674915.00,4332355.00
1965,522,"HAKE, RED",1105.00,1105.00,124.00
1965,522,"HAKE, SILVER",1120312.00,1122226.00,28683.00
1965,522,"HAKE, WHITE",526142.00,704980.00,61151.00
1965,522,"HALIBUT, ATLANTIC",44992.00,51703.00,16132.00
1965,522,POLLOCK,2692110.00,3042036.00,204713.00
1965,522,"POMPANO, KILLIFISH",62682.00,62682.00,5778.00
1965,522,"REDFISH, ACADIAN",1610162.00,1610162.00,67594.00
1965,522,"SKATE, NK",22525.00,22525.00,931.00
1965,522,"WOLFFISH, ATLANTIC",76611.00,91935.00,5324.00
1965,522,CONFIDENTIAL,53598.00,54239.00,2744.00
1965,523,"COD, ATLANTIC",3303531.00,3865097.00,313554.00
1965,523,CUSK,242214.00,273692.00,16761.00
1965,523,"FLOUNDER, AMERICAN PLAICE",334683.00,334683.00,31131.00
1965,523,"FLOUNDER, SUMMER",44225.00,44225.00,5641.00
1965,523,"FLOUNDER, WINTER",253173.00,253173.00,31914.00
1965,523,"FLOUNDER, WITCH",140355.00,140355.00,30860.00
1965,523,"FLOUNDER, YELLOWTAIL",323355.00,323355.00,23550.00
1965,523,HADDOCK,16377792.00,18670666.00,1930345.00
1965,523,"HAKE, WHITE",115091.00,154219.00,12470.00
1965,523,"HALIBUT, ATLANTIC",14678.00,16875.00,5190.00
1965,523,POLLOCK,1489476.00,1682386.00,114299.00
1965,523,"POMPANO, KILLIFISH",15120.00,15120.00,1229.00
1965,523,"REDFISH, ACADIAN",66455.00,66455.00,3168.00
1965,523,"SKATE, NK",2740.00,2740.00,99.00
1965,523,"WOLFFISH, ATLANTIC",58467.00,70161.00,4135.00
1965,523,CONFIDENTIAL,2500.00,3685.00,179.00
1965,524,"COD, ATLANTIC",4745995.00,5552731.00,393944.00
1965,524,CUSK,46002.00,51979.00,3069.00
1965,524,"FLOUNDER, AMERICAN PLAICE",415503.00,415503.00,42684.00
1965,524,"FLOUNDER, SUMMER",150356.00,150356.00,15367.00
1965,524,"FLOUNDER, WINTER",679580.00,679580.00,92232.00
1965,524,"FLOUNDER, WITCH",601226.00,601226.00,120748.00
1965,524,"FLOUNDER, YELLOWTAIL",19815454.00,19815454.00,1782041.00
1965,524,HADDOCK,17729107.00,20210919.00,1931204.00
1965,524,"HAKE, WHITE",9390.00,12581.00,1363.00
1965,524,"HALIBUT, ATLANTIC",12242.00,14073.00,4080.00
1965,524,POLLOCK,414408.00,468274.00,29450.00
1965,524,"POMPANO, KILLIFISH",5065.00,5065.00,373.00
1965,524,"REDFISH, ACADIAN",17445.00,17445.00,872.00
1965,524,"WOLFFISH, ATLANTIC",40647.00,48776.00,2770.00
1965,524,CONFIDENTIAL,1165.00,1373.00,177.00
1965,525,"COD, ATLANTIC",711400.00,832288.00,63781.00
1965,525,CUSK,20825.00,23530.00,1354.00
1965,525,"FLOUNDER, AMERICAN PLAICE",142086.00,142086.00,14601.00
1965,525,"FLOUNDER, SUMMER",66619.00,66619.00,9977.00
1965,525,"FLOUNDER, WINTER",251462.00,251462.00,37614.00
1965,525,"FLOUNDER, WITCH",126120.00,126120.00,31011.00
1965,525,"FLOUNDER, YELLOWTAIL",7575628.00,7575628.00,824918.00
1965,525,HADDOCK,8520597.00,9713376.00,936068.00
1965,525,"HAKE, WHITE",9643.00,12920.00,853.00
1965,525,"HALIBUT, ATLANTIC",4745.00,5455.00,1578.00
1965,525,POLLOCK,125143.00,141405.00,10165.00
1965,525,"REDFISH, ACADIAN",17310.00,17310.00,748.00
1965,525,"SHARK, DOGFISH, NK",2267.00,2720.00,215.00
1965,525,SWORDFISH,172209.00,215264.00,77407.00
1965,525,"WOLFFISH, ATLANTIC",2215.00,2658.00,141.00
1965,525,CONFIDENTIAL,1375.00,1446.00,136.00
1965,526,BLUEFISH,750.00,774.00,68.00
1965,526,BUTTERFISH,201695.00,201695.00,22190.00
1965,526,"COD, ATLANTIC",1294782.00,1514735.00,134271.00
1965,526,CUSK,935.00,1057.00,94.00
1965,526,"EEL, CONGER",3543.00,3543.00,181.00
1965,526,"FLOUNDER, AMERICAN PLAICE",36730.00,36730.00,4393.00
1965,526,"FLOUNDER, SUMMER",514947.00,514947.00,101566.00
1965,526,"FLOUNDER, WINTER",7923823.00,7923823.00,819154.00
1965,526,"FLOUNDER, WITCH",218797.00,218797.00,43109.00
1965,526,"FLOUNDER, YELLOWTAIL",29604798.00,29604798.00,2926599.00
1965,526,HADDOCK,3480358.00,3967390.00,378613.00
1965,526,"HAKE, RED",14429.00,14429.00,545.00
1965,526,"HAKE, SILVER",2855597.00,2870636.00,86539.00
1965,526,"HAKE, WHITE",9969.00,13354.00,1061.00
1965,526,"HALIBUT, ATLANTIC",2728.00,3134.00,747.00
1965,526,"MACKEREL, ATLANTIC",1537.00,1537.00,188.00
1965,526,"OTHER FISH, BONY",443345.00,443345.00,7324.00
1965,526,POLLOCK,21913.00,24757.00,1520.00
1965,526,"POMPANO, KILLIFISH",26475.00,26475.00,2014.00
1965,526,SCUP,31644.00,31644.00,4190.00
1965,526,"SNAPPER, NK",178.00,178.00,36.00
1965,526,SWORDFISH,62425.00,78034.00,31225.00
1965,526,TAUTOG,465.00,465.00,9.00
1965,526,"TILEFISH, NK",416595.00,454088.00,32550.00
1965,526,"WOLFFISH, ATLANTIC",8063.00,9676.00,376.00
1965,526,CONFIDENTIAL,8563.00,8660.00,822.00
1965,537,BLUEFISH,831.00,904.00,66.00
1965,537,BUTTERFISH,294100.00,294100.00,40154.00
1965,537,"BUTTERFISH, GULF",21447.00,21447.00,950.00
1965,537,"COD, ATLANTIC",174584.00,204228.00,15344.00
1965,537,"EEL, CONGER",29780.00,29780.00,1098.00
1965,537,"FLOUNDER, AMERICAN PLAICE",1592.00,1592.00,129.00
1965,537,"FLOUNDER, SUMMER",256885.00,256885.00,70814.00
1965,537,"FLOUNDER, WINTER",1417835.00,1417835.00,112473.00
1965,537,"FLOUNDER, WITCH",8602.00,8602.00,1380.00
1965,537,"FLOUNDER, YELLOWTAIL",8648539.00,8648539.00,696493.00
